comparison,human_gse,mouse_gse,tfidf_cosine,shared_cui_count,shared_idf_sum,shared_cuis,human_title,mouse_title
human_mouse,GSE65481,GSE47033,0.3305011300229302,12,51.69597974037615,"['C0008046', 'C0013935', 'C0036563', 'C0205390', 'C0441766', 'C0441778', 'C0752248', 'C0868971', 'C1300072', 'C1306673', 'C4086963', 'C4760607']",Human Embryo Single Cell Transcriptome Analysis,RNA-seq in whole mouse embryos at stage E10.5
human_mouse,GSE64113,GSE62902,0.33040822161100974,8,41.44923967650748,"['C0597198', 'C0871966', 'C1518965', 'C1552566', 'C1707455', 'C1882330', 'C4086963', 'C4760607']",Comparison of poly(A) and capture RNA-seq: controlled degradation in vitro,RNA-Seq Versus Oligonucleotide Array Assessment of Dose-Dependent TCDD-elicited Hepatic Gene Expression in Mice [RNA-Seq]
human_mouse,GSE81812,GSE78973,0.33039070802755827,13,47.764723450410386,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C1707455', 'C2603343', 'C2930505', 'C2936621', 'C2936622', 'C2979882', 'C3178810']",Next generation sequencing of esophageal squamous cell carcinoma (ESCC) cell line KYSE-180 single cell transcriptomes for radio-resistance analysis,Transcriptome of new Dicer_KO mouse embryonic stem cells generated by paired CRISPR/Cas9 approach
human_mouse,GSE77841,GSE76419,0.3303769122841209,8,46.79831675922117,"['C0013089', 'C0014582', 'C0162327', 'C0332293', 'C0546861', 'C1522326', 'C2348336', 'C5204867']","mRNA-seq from Nutlin-3a, doxorubicin, and DMSO treated HCT116 p21-/- cells",Dino-dependent gene expression signature in MEFs
human_mouse,GSE84691,GSE67266,0.3303575764764467,7,25.006808849020484,"['C0332293', 'C0871261', 'C1522326', 'C1704632', 'C1706817', 'C2911692', 'C3844738']",RNAseq to profile IFNg response in human primary monocytes,WT and Mk2/3 KO MEFs response to etoposide
human_mouse,GSE74866,GSE89952,0.3303015380855949,8,38.89376658363694,"['C0011435', 'C0028877', 'C0055670', 'C0243107', 'C0678723', 'C1422489', 'C1436804', 'C1527148']",Characterization of parental and rociletinib-resistant derived H1975 cell lines,"Transcriptome analysis of murine T-cell lymphoblastic lymphomas induced by HrasG12V, p53 KO and CIC loss-of-function"
human_mouse,GSE52249,GSE64840,0.330172618604249,15,113.84651480263811,"['C0013080', 'C0039082', 'C0041107', 'C0041432', 'C0205263', 'C0337522', 'C0337535', 'C0457014', 'C0795801', 'C0872076', 'C1142436', 'C1321860', 'C3537167', 'C3639994', 'C5239243']",Modelling and rescuing neurodevelopmental defect of Down syndrome using induced pluripotent stem cells from monozygotic twins discordant for trisomy 21 [RNA-seq],Questioned validity of GEDDs in DS
human_mouse,GSE77958,GSE95629,0.3301189536572114,8,30.074848672732585,"['C1514559', 'C2936621', 'C2936622', 'C4086963', 'C4330825', 'C4524824', 'C4727711', 'C4760607']",Next Generation Sequencing Facilitates Quantitative Analysis of ISL1 Regulated Transcriptomes,"Next Generation Sequencing of Î²-cat lox(ex3) (Ctrl) mouse and Î²-cat lox(ex3);Nex-Cre (Î²-cat overexpression, Î²-cat Ovp) mouse Transcriptomes"
human_mouse,GSE70084,GSE73100,0.33001472352623284,10,38.49033829935864,"['C0009932', 'C0026661', 'C0035696', 'C0243148', 'C0308718', 'C0728976', 'C0887945', 'C0887955', 'C1547100', 'C3898448']",RNA sequencing of mechanically strained NHEKs and control NHEKs,NGS-mRNA in colonic mucosal tissues in wild type control and Sgo1-/+
human_mouse,GSE95587,GSE80101,0.3298005143794659,8,50.673031020732125,"['C0020786', 'C0020787', 'C0331820', 'C0600091', 'C1441613', 'C1709701', 'C3274850', 'C5237951']",Heterogeneity in neurodegenerative disease,Etv5 target genes in AT2 cells and mouse lung
human_mouse,GSE71070,GSE106674,0.32966875401637663,7,47.88727780142265,"['C0036002', 'C0936012', 'C1156611', 'C1156651', 'C1522326', 'C2246770', 'C5400560']",Treatment of prostate cancer cells with S-adenosylmethionine leads to genomewide alterations of transcription profiles,Transcriptome change caused by lowered intracellular S-adenosylmethionine level in the X63/0 mouse plasma cell line.
human_mouse,GSE68611,GSE44775,0.3296398271941753,14,74.65847977856036,"['C0026661', 'C0035696', 'C0085177', 'C0205177', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C1257758', 'C1421986', 'C1521917', 'C1826784', 'C3815596', 'C3898448']",RC3H1 posttranscriptionally regulates A20 mRNA and modulates the activity of the IKK/NF-kB pathway [RNA-Seq],Roquin promotes constitutive mRNA decay via a conserved class of stem-loop recognition motifs.
human_mouse,GSE70084,GSE35616,0.32959663962762037,15,57.55846068310194,"['C0004793', 'C0009932', 'C0026661', 'C0035696', 'C0162326', 'C0162327', 'C0243148', 'C0308718', 'C0728976', 'C0887945', 'C0887955', 'C1519249', 'C1547100', 'C3853789', 'C3898448']",RNA sequencing of mechanically strained NHEKs and control NHEKs,Sip1 in cortical interneuron migration
human_mouse,GSE120890,GSE72480,0.32943882828925775,10,35.53300044744345,"['C0017262', 'C0185117', 'C0205615', 'C0443199', 'C1549478', 'C1705242', 'C2911684', 'C3854321', 'C4554467', 'C4699379']",Differential expression of genes in AD169-infected MRC5.,Differential expression of GFP+ and RFP+ TriPyMT cells
human_mouse,GSE99454,GSE105043,0.32942518124529685,5,40.19523184013538,"['C0010823', 'C0158945', 'C0349499', 'C4703481', 'C5555276']",Cellular responses to human cytomegalovirus infection.,IL-1R8 is a checkpoint in NK cells regulating anti-tumor and anti-viral activity
human_mouse,GSE120891,GSE58363,0.3292759345588741,11,37.75573112883994,"['C0017262', 'C0185117', 'C0205615', 'C0443199', 'C0752248', 'C1549478', 'C1705242', 'C2911684', 'C3854321', 'C4554467', 'C4699379']",Differential expression of genes in fibroblasts and epithelial cells infected with dsDNA viruses,Differential expression analysis for RNA-seq data between cardiac progenitor and uncommitted cells at day 4.75
human_mouse,GSE84359,GSE93947,0.3292430863682688,9,33.344154445815356,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2979882']",RNA-seq of primary patient AML samples,Oncogenic PIK3CA(H1047R) and CTNNB1(stab) in intestinal organoids
human_mouse,GSE106289,GSE89762,0.32922515173386474,5,28.365934810250938,"['C0001527', 'C0206631', 'C1857657', 'C4024615', 'C4277681']",Obesity Weight Loss Study,The tumor suppressor FLCN mediates an alternate mTOR pathway to regulate browning of adipose tissue
human_mouse,GSE69333,GSE93238,0.3290783537893222,6,25.939722398151012,"['C0007589', 'C0017262', 'C1155013', 'C1511002', 'C1514964', 'C1523325']",TET-catalyzed 5-hydroxymethylcytosine regulates gene expression in differentiating colonocytes and colon cancer,Genome-wide RNA-seq profiles in mouse ESCs and ESC-derived cells
human_mouse,GSE71203,GSE83991,0.329067732805704,18,67.71787126025987,"['C0032659', 'C0079366', 'C0205409', 'C0598442', 'C0750927', 'C0752248', 'C1257890', 'C1327760', 'C1449575', 'C1513400', 'C1548221', 'C1739111', 'C1764827', 'C4086963', 'C4706387', 'C4760607', 'C5552813', 'C5690740']",Transcriptome analysis of RANK-positive and RANK-negative luminal progenitor subpopulations in the human breast,Transcriptome analysis of mouse lung epithelial cells
human_mouse,GSE98273,GSE72480,0.3289610144117925,5,28.173475571730897,"['C0013963', 'C1367389', 'C1420138', 'C1523298', 'C1567665']",RNA-sequencing in MDA-231-D cells transfected with ZEB1 or ZEB2 siRNAs,Differential expression of GFP+ and RFP+ TriPyMT cells
human_mouse,GSE104280,GSE84302,0.3289155943010111,2,4.71073753945125,"['C0162327', 'C4086963']",RNA-sequencing,RNA sequencing to identify common targets for GSK3
human_mouse,GSE121425,GSE75038,0.3289060906047938,3,19.26602800762584,"['C1428785', 'C1531135', 'C2698855']",LSD1 pharmacological inhibition in SET-2 containing wild type and mutant LSD1 [RNA-Seq],LSD1 Corepressor Rcor2 Orchestrates Neurogenesis in the Developing Mouse Brain [RNA-Seq]
human_mouse,GSE76307,GSE58363,0.32886887423513095,7,29.265080508992142,"['C0205615', 'C0443199', 'C1549478', 'C1705242', 'C4086963', 'C4554467', 'C4760607']",Differential RNA-seq analysis comparing APC-defective and APC-restored SW480 colorectal cancer cells,Differential expression analysis for RNA-seq data between cardiac progenitor and uncommitted cells at day 4.75
human_mouse,GSE40524,GSE75453,0.3287650019374692,14,51.90581500577982,"['C0017262', 'C0017263', 'C0185117', 'C0221106', 'C0442805', 'C1160700', 'C1517486', 'C1551362', 'C1999244', 'C3242620', 'C3854012', 'C4086963', 'C4760607', 'C5236002']",Unprecedented alternative splicing and 3 Mb of novel transcribed sequence leads to significant transcript diversity in the transcriptome of the human retina,RNA-Seq to compare gene expression to MIRTA tiling arrays
human_mouse,GSE92839,GSE54704,0.32874280502597497,5,28.49035524302498,"['C0222106', 'C0444099', 'C1123023', 'C1546781', 'C4520765']",Maturation of human iNSCs,miR-125b: A Rheostat of Growth versus Stress-Induced MAPKs That Governs Stemness and OncomiR Addiction in Skin
human_mouse,GSE84358,GSE79685,0.3287245711072253,4,22.68182849740278,"['C0017262', 'C0026691', 'C1705240', 'C1839259']",RNA-seq of ASXL2 shRNA KD in SKNO-1 cells,Loss of CREBBP results in gene expression represssion in mouse lymphoma cells
human_mouse,GSE77140,GSE89806,0.32866126505643,5,19.77709632416125,"['C1883559', 'C4331207', 'C4527431', 'C5444688', 'C5555096']",Gene expression profiles of rescue with wild type or SUMO double mutant TRIM24,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and L2hgdh-/- mice brain Transcriptomes
human_mouse,GSE84944,GSE71531,0.3285829861903047,5,26.574830999241875,"['C0023467', 'C0215508', 'C1335654', 'C1435548', 'C1705326']",N6-methyladenosine (m6A) sequencing of messenger RNAs in acute myeloid leukemia (AML) cells with and without knockdown of FTO,Targeting leukemia-initiating cells through pharmacologic inhibition of Pol I transcription to treat MLL-driven acute myeloid leukemia
human_mouse,GSE121425,GSE102768,0.3283916718532118,20,66.27419743787728,"['C0017262', 'C0017263', 'C0039798', 'C0087111', 'C0185117', 'C0543419', 'C1160700', 'C1280500', 'C1301751', 'C1368999', 'C1517486', 'C1522326', 'C1533734', 'C1705169', 'C1883559', 'C2348382', 'C4331207', 'C4527431', 'C5444688', 'C5555096']",LSD1 pharmacological inhibition in SET-2 containing wild type and mutant LSD1 [RNA-Seq],Effect of CBL0137 on gene expression in mouse cells and tissues
human_mouse,GSE62563,GSE69007,0.32832424228814044,5,23.489258861570114,"['C0205177', 'C0679217', 'C0718247', 'C1553875', 'C1561507']",Neuronal activity promotes glioma growth,Dnmt3l-knockout donor cells improve somatic cell nuclear transfer reprogramming efficiency
human_mouse,GSE106545,GSE84945,0.3282686279079834,18,68.58481234796466,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C1883559', 'C2603343', 'C2930505', 'C2936621', 'C2936622', 'C2979882', 'C3178810', 'C4330825', 'C4331207', 'C4527431', 'C5444688', 'C5555096']",Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and AXL-/- astrocytes Transcriptomes,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and FXRalpha-/- testicular Transcriptomes
human_mouse,GSE45326,GSE94271,0.3282138450753922,18,67.83418222088974,"['C0017260', 'C0017262', 'C0040649', 'C0162801', 'C0441889', 'C0456079', 'C0597298', 'C0936012', 'C1136156', 'C1294197', 'C1519595', 'C1537811', 'C1547707', 'C1561491', 'C2936624', 'C4723641', 'C5551416', 'C5551417']",Identification of expressed and conserved human non-coding RNAs,Study gene expression of KDR-expressing GL261 tumor associated hematopietic progenitor cells
human_mouse,GSE84023,GSE95141,0.3279921512793821,5,14.847120085031483,"['C0162327', 'C0162801', 'C0917793', 'C1294197', 'C4086963']",RNA sequencing of patient derived cell lines in pancreatic cancer,RNA sequencing of striatum tissue from naive Csnk1e knockout mice and wild-type mice
human_mouse,GSE79669,GSE87388,0.32793103417176217,7,35.40868303014857,"['C0030297', 'C0086418', 'C0235974', 'C0346647', 'C0346976', 'C4318409', 'C4520964']",RNA sequencing of human pancreatic cancer cell lines,CDKN2B is an important tumor suppressor in pancreatic cancer
human_mouse,GSE84661,GSE75931,0.32789918793122663,12,72.02491400450187,"['C1159892', 'C1159898', 'C1184743', 'C1326046', 'C1416897', 'C1522240', 'C1880355', 'C1951340', 'C2717881', 'C2735349', 'C3893533', 'C4521054']",Dynamic and stable enhancer-promoter contacts regulate terminal differentiation [RNA-Seq],A spatio-temporal characterization of the transcriptional landscape of epidermal development
human_mouse,GSE48286,GSE95141,0.32769578605742733,4,11.097057822138721,"['C0162327', 'C0162801', 'C1294197', 'C4086963']",High-throughput sequencing of PROMPT-enriched samples.,RNA sequencing of striatum tissue from naive Csnk1e knockout mice and wild-type mice
human_mouse,GSE69233,GSE70863,0.3276842613802448,6,22.44561485037594,"['C0009585', 'C0009586', 'C0162340', 'C1880156', 'C4086963', 'C4760607']",The lncRNA LUST promotes CCICs self-renewal stimulating the wnt/b-catenin signaling activation [RNA-Seq],Systematic Identification of Factors Crucial for Provirus Silencing in Embryonic Stem Cells (RNA-seq)
human_mouse,GSE66895,GSE67169,0.327651757591339,19,75.313747853181,"['C0001675', 'C0004793', 'C0026661', 'C0035696', 'C0086582', 'C0162326', 'C0162327', 'C0683572', 'C0751606', 'C0887945', 'C0887955', 'C1519249', 'C1706180', 'C1706428', 'C1706429', 'C1706450', 'C3853789', 'C3898448', 'C4323874']",Disease-Associated SNPs From non-Coding Regions in Juvenile Idiopathic Arthritis Are Located Within or Adjacent to Functional Genomic Elements of Human Neutrophils and CD4+ T Cells [RNA-Seq],mRNA-Seq profiling of Stra8-deficient and wild-type testes
human_mouse,GSE45735,GSE68770,0.32755556817150444,14,71.15645446127769,"['C0021403', 'C0042200', 'C0260381', 'C0332173', 'C0439228', 'C0439505', 'C0752248', 'C0770694', 'C1449575', 'C1561538', 'C1561539', 'C1956267', 'C4055498', 'C5552813']",Changes in PBMC gene expression profiles after influenza vaccination in healthy human subjects,Ten day time course of effect of influenza vaccination on gene expression profiles of spleen cells (unselected cells and B cells) in mice
human_mouse,GSE45735,GSE68769,0.32755556817150444,14,71.15645446127769,"['C0021403', 'C0042200', 'C0260381', 'C0332173', 'C0439228', 'C0439505', 'C0752248', 'C0770694', 'C1449575', 'C1561538', 'C1561539', 'C1956267', 'C4055498', 'C5552813']",Changes in PBMC gene expression profiles after influenza vaccination in healthy human subjects,Ten day time course of effect of influenza vaccination on gene expression profiles of lymph node cells (unselected cells and B cells) in mice
human_mouse,GSE83314,GSE74490,0.3275554066417954,12,57.13476982294719,"['C0006826', 'C0016030', 'C0036238', 'C0332281', 'C0699040', 'C0998265', 'C1306459', 'C1546634', 'C1547140', 'C1550637', 'C1706221', 'C2707253']",Normal stroma suppresses cancer cell proliferation via mechanosensitive regulation of JMJD1a-mediated transcription [RNA-Seq],Transcriptome of cancer associated fibroblasts before and after triptolide treatment in pancreatic cancer
human_mouse,GSE71261,GSE63751,0.327489518320483,12,46.02263482168234,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1546459', 'C1705923', 'C2603343', 'C2930505', 'C2936621', 'C2936622', 'C2979882', 'C4330825']",Next Generation Sequencing Facilitates Quantitative Analysis of PBX3 Regulated Transcriptomes,Next Generation Sequencing Facilitates Quantitative Analysis of  Bone Marrow Macrophages and Spleenic Macrophages Transcriptomes in mouse T cell acute lymphoblastic leukemia
human_mouse,GSE68872,GSE62125,0.327439475426379,5,40.223631314657084,"['C0744620', 'C1168401', 'C4331244', 'C4524517', 'C4524839']",RNA-Seq analysis of Head and Neck Squamous cell carcinoma cell-lines,Genome-wide changes in transcript levels in tongues after 4-NQO and ethanol treatment
human_mouse,GSE70084,GSE68846,0.3274008851677245,14,49.87524393740312,"['C0004793', 'C0026661', 'C0035696', 'C0162326', 'C0162327', 'C0162801', 'C0887945', 'C0887955', 'C0917793', 'C1294197', 'C1519249', 'C3853789', 'C3898448', 'C4086963']",RNA sequencing of mechanically strained NHEKs and control NHEKs,RNA sequencing of ILK-deficient hair follicle bulge stem cells
human_mouse,GSE71446,GSE95685,0.32720574326560065,26,134.31041208553893,"['C0004381', 'C0017262', 'C0017263', 'C0025914', 'C0025929', 'C0026809', 'C0185117', 'C0205314', 'C0406810', 'C0574244', 'C0663285', 'C0679622', 'C0682770', 'C0914906', 'C1166663', 'C1331371', 'C1413828', 'C1417826', 'C1417827', 'C1455722', 'C2987634', 'C3178810', 'C4086963', 'C4283882', 'C4760607', 'C5447316']",Genome-wide Analysis of Human Constitutive Androstane Receptor (CAR) Transcriptome in Wild-type and CAR-knockout HepaRG cells,RNA-seq analysis of mouse liver transcriptome following exposure to TCPOBOP or PCN
human_mouse,GSE79301,GSE75453,0.32719847801971236,10,42.527088857466,"['C0017262', 'C0221106', 'C0442805', 'C1551362', 'C1999244', 'C3242620', 'C3854012', 'C4086963', 'C4760607', 'C5236002']",Strand-oriented RNAseq of LNCaP prostate cancer cells in culture for 48 h in the absence of androgen,RNA-Seq to compare gene expression to MIRTA tiling arrays
human_mouse,GSE107923,GSE96561,0.32717143081747313,9,65.77634029555088,"['C0025939', 'C0027051', 'C0155626', 'C0155668', 'C0278960', 'C0332288', 'C0683474', 'C2924287', 'C2926063']",RNA sequence of ISL1-MSCs and Ctrl-MSCs,Gene expression profile during cardiac stress induced by transverse aortic constriction (TAC) and myocardial infarction (MI) with or without BET protein inhibitor JQ1 in mouse hearts
human_mouse,GSE59528,GSE58174,0.3270283216449106,5,31.202066201694162,"['C0027950', 'C0200633', 'C4054040', 'C4054355', 'C5204473']",Genome-wide DNA methylation map reveals widespread epigenetic variation in healthy individuals (RNA-Seq),Wt anti neutrophils with L34
human_mouse,GSE83245,GSE100035,0.326895100284187,10,64.96342728754003,"['C0009253', 'C0025266', 'C0027662', 'C0036864', 'C0079399', 'C0127527', 'C0574516', 'C0804628', 'C1314687', 'C1427925']",The rectal mucosal transcriptome of men who have sex with men (MSM) engaging in condomless receptive anal intercourse (CRAI) compared with men who have never engaged in anal intercourse (controls),Sex differences in peripheral not central immune responses to pain-inducing injury
human_mouse,GSE70833,GSE83084,0.32678434712024984,7,33.94294236410927,"['C1416746', 'C1862225', 'C1883559', 'C2700323', 'C4284124', 'C5205215', 'C5444688']",HCT116 MYC 3' TBE1 (WT) and KO RNA-Seq,alphaT-catenin in restricted brain cell types and its potential connection to autism
human_mouse,GSE79160,GSE34550,0.32677412115753224,12,35.28189963588638,"['C0002778', 'C0392747', 'C0443172', 'C0679846', 'C0752248', 'C0872262', 'C0920317', 'C0936012', 'C1524024', 'C3178810', 'C4086963', 'C4760607']",RNA-seq analysis of control and podoplanin knockdown lymphatic endothelial cells,Systematic RNA-seq analysis of the early events of CD4+ T cell activation
human_mouse,GSE53695,GSE98969,0.32650847731598076,14,77.50623674492368,"['C0002395', 'C0010934', 'C0050841', 'C0086418', 'C0228318', 'C0242656', 'C0280573', 'C0449258', 'C1843013', 'C1847200', 'C1863052', 'C3554452', 'C4318409', 'C5446366']",nELAVL HITS-CLIP in Alzheimer's Disease patients,Single cell RNA-seq identifies a unique microglia type associated with Alzheimerâs disease [RNA]
human_mouse,GSE79724,GSE72761,0.32627748221893416,22,102.98325163184157,"['C0004793', 'C0008630', 'C0017272', 'C0017337', 'C0023621', 'C0023622', 'C0023625', 'C0034754', 'C0035668', 'C0079429', 'C0162326', 'C0162327', 'C0439064', 'C0444686', 'C0872147', 'C1417679', 'C1417735', 'C1441506', 'C1519249', 'C3853789', 'C3858752', 'C5544437']",RNA-Seq analysis of NKX2.2 knockdown in human pancreatic islets,RNAseq analysis of the duodenum of intestine-specific adult Nkx2.2 mutant mice
human_mouse,GSE69511,GSE35616,0.3259854848105566,13,53.248683353626085,"['C0004793', 'C0009932', 'C0162326', 'C0162327', 'C0206745', 'C0243148', 'C0308718', 'C0599772', 'C0728976', 'C1519249', 'C1522225', 'C1547100', 'C3853789']",Transcriptome analysis of Jurkat T-ALL clones from control and CBAP-knockdown/knockout sets,Sip1 in cortical interneuron migration
human_mouse,GSE74886,GSE48419,0.3258242873995579,5,23.655745852943383,"['C0007589', 'C0205615', 'C0205618', 'C1524083', 'C1561593']",RNA-Seq of the undifferentiated and differentiated SH-SY5Y cells,Gene expression analysis of Ash1l mutant mouse embryonic stem cells.
human_mouse,GSE121425,GSE89806,0.32574601333228914,5,19.77709632416125,"['C1883559', 'C4331207', 'C4527431', 'C5444688', 'C5555096']",LSD1 pharmacological inhibition in SET-2 containing wild type and mutant LSD1 [RNA-Seq],Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and L2hgdh-/- mice brain Transcriptomes
human_mouse,GSE104784,GSE99120,0.3256730658103145,29,111.99241852490343,"['C0008972', 'C0017260', 'C0018017', 'C0040649', 'C0162801', 'C0441889', 'C0456079', 'C0557651', 'C0597298', 'C0681836', 'C0936012', 'C0947630', 'C1136156', 'C1294197', 'C1519595', 'C1519941', 'C1537811', 'C1546459', 'C1547707', 'C1561491', 'C1705923', 'C2603343', 'C2930505', 'C2936624', 'C2979882', 'C4086963', 'C4723641', 'C5551416', 'C5551417']",RNA Sequencing Facilitates Quantitative Analysis of Transcriptomes of human mesenchymal stem cells differentiation from human embryonic stem cells and adult bone marrow mesenchymal stem cells,RNA-Seq of hematopoietic stem cells from vehicle and estrogen-treated mice
human_mouse,GSE81673,GSE99058,0.3256008375412536,4,13.82053275189771,"['C4086963', 'C4760607', 'C5554878', 'C5669539']",Characterisation of EZH2-deficient human embryonic stem cells [single cell RNA-seq],Single cell RNA-seq of mouse brain astrocyte transcriptomes
human_mouse,GSE76487,GSE101732,0.32543491456202434,10,30.916612946999923,"['C0009932', 'C0017262', 'C0017263', 'C0185117', 'C0243148', 'C0308718', 'C0728976', 'C1160700', 'C1517486', 'C1547100']",MBNL1-dependent modulation of gene expression in MDA-MB-231 breast cancer cells,RNA-sequencing of Mbd3-null and control haematopoietic stem cell and lymphoid progenitor cell populations
human_mouse,GSE99180,GSE89532,0.32537126592237076,6,39.56742944547008,"['C0012582', 'C0936012', 'C1419059', 'C1420414', 'C1531217', 'C5445745']","CD133hi, Notchhi, DP (double positive) and DN (double negative) in GBML8 and GBML20, both patient-derived glioblastoma tumorsphere cultures",RNAseq analysis of thymic CD4-CD8- double-negative (DN) invariant NKT cells from CD4+CD8+ double-positive (DP)-specific Rag2-conditional knock-out mice
human_mouse,GSE120890,GSE95056,0.3253584144636409,7,28.672071990102918,"['C0017262', 'C0185117', 'C0205615', 'C0443199', 'C1549478', 'C1705242', 'C4554467']",Differential expression of genes in AD169-infected MRC5.,Differential requirement for functional telomeres in neurons
human_mouse,GSE94853,GSE73881,0.32532977830984294,7,40.97409327763858,"['C1412697', 'C1845055', 'C2699992', 'C4086963', 'C4318632', 'C4760607', 'C5202941']","RNA-seq of H9-hESC derived human neural stem cells with combinations of mutant IDH1-R132H overexpression, P53 shRNA knockdown and/or ATRX shRNA knockdown",Transcriptome analysis of ATRX and DAXX knockout mouse ESC
human_mouse,GSE102798,GSE101643,0.3253057583021481,13,47.76852498016657,"['C0008972', 'C0018017', 'C0557651', 'C0947630', 'C1285529', 'C1571704', 'C1705923', 'C1995603', 'C2603343', 'C3858632', 'C4086963', 'C4760607', 'C5236396']",RNA-seq Analysis of the effect of Tfcp2l1 knockdown on Human ESC maintenace,Identification of differential gene expression in WT and DGKzeta deficient CD8 T cells by RNA-seq
human_mouse,GSE97142,GSE100457,0.3252571061055371,24,131.1087872898637,"['C0005167', 'C0007613', 'C0008810', 'C0031842', 'C0031843', 'C0037088', 'C0039829', 'C0040300', 'C0232187', 'C0232201', 'C0243056', 'C0243095', 'C0391978', 'C0871269', 'C1325880', 'C1413503', 'C1707418', 'C1720950', 'C1743089', 'C1882071', 'C2607943', 'C2825141', 'C2926606', 'C2936272']",Circadian networks in human embryonic stem cell-derived cardiomyocytes,Transcription factor activity rhythms and tissue-specific chromatin interactions explain circadian gene expression across organs
human_mouse,GSE77902,GSE74643,0.32523757099082784,10,41.74641143738347,"['C0887909', 'C1333224', 'C2982391', 'C3494264', 'C4086963', 'C4321505', 'C4521304', 'C4521469', 'C4760607', 'C5380143']",RNA-Seq of siRNA-mediated knockdown of the lncRNA SLNCR1 in WM1976 melanoma cells,Comprehensive Identification of Long Non-coding RNAs in Purified Cell Types from the Brain Reveals Functional LncRNA in OPC Fate Determination (RNA-Seq of mouse neural stem cells)
human_mouse,GSE120891,GSE72480,0.3247422830534769,12,44.71554467050032,"['C0014597', 'C0017262', 'C0185117', 'C0205615', 'C0221908', 'C0443199', 'C1549478', 'C1705242', 'C2911684', 'C3854321', 'C4554467', 'C4699379']",Differential expression of genes in fibroblasts and epithelial cells infected with dsDNA viruses,Differential expression of GFP+ and RFP+ TriPyMT cells
human_mouse,GSE89714,GSE52038,0.32473216964841545,7,47.4250880302647,"['C0007194', 'C0017262', 'C0185117', 'C1420828', 'C1842173', 'C4551472', 'C4732796']",Differential gene expressions in the heart of hypertrophic cardiomyopathy patients,5'RNA-seq analysis of hypertrophic cardiomyopathy (HCM) in mice that carry a human missence mutation in the myosin heavy chain
human_mouse,GSE81239,GSE55808,0.3241617083768269,8,36.39125947029353,"['C0008972', 'C0529119', 'C0529120', 'C0557651', 'C0919432', 'C0947630', 'C1705923', 'C2603343']",Global Regulatory Network Controlling Human Somatic Cell Reprogramming [SMAD3 and SFRS11 Knockdown],Identification of genes associated with TGF-beta/Smad3-mediated renal inflammation and fibrosis by RNA sequencing
human_mouse,GSE79130,GSE64156,0.32387777123163647,5,19.068122383743287,"['C0004793', 'C0162326', 'C0162327', 'C1519249', 'C3853789']",Transcriptome profiling of single HEK293 cells with UMIs sequenced on Ion Torrent Proton (Run 20151215),A multi-scale approach reveals that NFkB cRel enforces a B-cell decision to divide.
human_mouse,GSE85854,GSE78971,0.32382373574877665,5,18.149005800446893,"['C0752248', 'C1883559', 'C2700323', 'C5205215', 'C5444688']",Transcriptome analysis of alternative splicing events in WT and P-KO H9 cells,Transcriptome of WT mouse embryonic stem cells
human_mouse,GSE92725,GSE97735,0.32379152735370986,6,39.4298834922554,"['C1150553', 'C1325180', 'C1325181', 'C1418898', 'C1513400', 'C2350345']",AMPK signaling for naÃ¯ve pluripotency [Hs],Expression profiling of AMPK-regulated genes in mouse embryonic fibroblast cells
human_mouse,GSE92839,GSE64856,0.32363950204661046,6,32.90667578626135,"['C0016030', 'C0222106', 'C0444099', 'C1123023', 'C1546781', 'C4520765']",Maturation of human iNSCs,Tet-mediated imprinting erasure following reprogramming of spermatogonial stem cells to induced pluripotent stem cells
human_mouse,GSE52285,GSE106264,0.32358223975019645,5,33.0333181807406,"['C0019397', 'C0082874', 'C1413160', 'C1621524', 'C3714912']",A Werner syndrome stem cell model unveils heterochromatin alterations as a driver of human aging,single-cell-RNA-sequencing analysis of naive and Listeria monocytogenes-specific CD8+ T cells
human_mouse,GSE77704,GSE40652,0.32357770758069154,24,136.74955608660946,"['C0002736', 'C0017387', 'C0026609', 'C0033684', 'C0035668', 'C0035687', 'C0205422', 'C0333668', 'C1145667', 'C1167622', 'C1414860', 'C1420306', 'C1420588', 'C1456383', 'C1521713', 'C1704945', 'C1822695', 'C1853237', 'C1862939', 'C2610186', 'C2699749', 'C2931786', 'C4041990', 'C5575508']","Distinct and shared functions of ALS-associated TDP-43, FUS, and TAF15 revealed by comprehensive multi-system integrative analyses [RNA-Seq_Stability]",Divergent roles of ALS-linked proteins FUS/TLS and TDP-43 intersect in processing long pre-mRNAs (RNA-Seq)
